股票代码,实际披露日,PE_TTM,PB_MRQ,评分日期,数据来源,来源等级
002625,2017-08-21,613.91,6.18,2017-08-21,AKShare/百度股市通历史估值,公开
002625,2017-08-29,613.91,6.18,2017-08-29,AKShare/百度股市通历史估值,公开
002625,2017-09-06,485.99,6.15,2017-09-06,AKShare/百度股市通历史估值,公开
002625,2017-09-14,485.99,6.15,2017-09-14,AKShare/百度股市通历史估值,公开
002625,2017-09-22,485.99,6.15,2017-09-22,AKShare/百度股市通历史估值,公开
002625,2017-09-30,485.99,6.15,2017-09-30,AKShare/百度股市通历史估值,公开
002625,2017-10-08,485.99,6.15,2017-10-08,AKShare/百度股市通历史估值,公开
002625,2017-10-16,485.99,6.15,2017-10-16,AKShare/百度股市通历史估值,公开
002625,2017-10-24,485.99,6.15,2017-10-24,AKShare/百度股市通历史估值,公开
002625,2017-11-01,452.34,6.13,2017-11-01,AKShare/百度股市通历史估值,公开
002625,2017-11-09,452.34,6.13,2017-11-09,AKShare/百度股市通历史估值,公开
002625,2017-11-17,452.34,6.13,2017-11-17,AKShare/百度股市通历史估值,公开
002625,2017-11-25,497.62,6.75,2017-11-25,AKShare/百度股市通历史估值,公开
002625,2017-12-03,421.74,5.72,2017-12-03,AKShare/百度股市通历史估值,公开
002625,2017-12-11,358.91,4.87,2017-12-11,AKShare/百度股市通历史估值,公开
002625,2017-12-19,349.21,4.73,2017-12-19,AKShare/百度股市通历史估值,公开
002625,2017-12-27,349.21,4.73,2017-12-27,AKShare/百度股市通历史估值,公开
002625,2018-01-04,372.84,5.06,2018-01-04,AKShare/百度股市通历史估值,公开
002625,2018-01-12,307.16,4.16,2018-01-12,AKShare/百度股市通历史估值,公开
002625,2018-01-20,311.26,4.22,2018-01-20,AKShare/百度股市通历史估值,公开
002625,2018-01-28,323.46,4.39,2018-01-28,AKShare/百度股市通历史估值,公开
002625,2018-02-05,304.05,4.12,2018-02-05,AKShare/百度股市通历史估值,公开
002625,2018-02-13,286.63,3.89,2018-02-13,AKShare/百度股市通历史估值,公开
002625,2018-02-21,289.37,3.92,2018-02-21,AKShare/百度股市通历史估值,公开
002625,2018-03-01,396.15,4.33,2018-03-01,AKShare/百度股市通历史估值,公开
002625,2018-03-09,405.86,4.44,2018-03-09,AKShare/百度股市通历史估值,公开
002625,2018-03-17,398.31,4.36,2018-03-17,AKShare/百度股市通历史估值,公开
002625,2018-03-25,367.16,4.02,2018-03-25,AKShare/百度股市通历史估值,公开
002625,2018-04-02,428.34,4.69,2018-04-02,AKShare/百度股市通历史估值,公开
002625,2018-04-10,395.19,4.32,2018-04-10,AKShare/百度股市通历史估值,公开
002625,2018-04-18,390.1,4.27,2018-04-18,AKShare/百度股市通历史估值,公开
002625,2018-04-26,414.17,4.04,2018-04-26,AKShare/百度股市通历史估值,公开
002625,2018-05-04,414.34,4.04,2018-05-04,AKShare/百度股市通历史估值,公开
002625,2018-05-12,415.2,4.05,2018-05-12,AKShare/百度股市通历史估值,公开
002625,2018-05-20,401.77,3.92,2018-05-20,AKShare/百度股市通历史估值,公开
002625,2018-05-28,394.89,3.85,2018-05-28,AKShare/百度股市通历史估值,公开
002625,2018-06-05,400.39,3.9,2018-06-05,AKShare/百度股市通历史估值,公开
002625,2018-06-13,391.25,3.82,2018-06-13,AKShare/百度股市通历史估值,公开
002625,2018-06-21,350.58,3.42,2018-06-21,AKShare/百度股市通历史估值,公开
002625,2018-06-29,342.68,3.34,2018-06-29,AKShare/百度股市通历史估值,公开
002625,2018-07-07,324.53,3.17,2018-07-07,AKShare/百度股市通历史估值,公开
002625,2018-07-15,326.0,3.18,2018-07-15,AKShare/百度股市通历史估值,公开
002625,2018-07-23,302.88,2.95,2018-07-23,AKShare/百度股市通历史估值,公开
002625,2018-07-31,302.0,2.95,2018-07-31,AKShare/百度股市通历史估值,公开
002625,2018-08-08,275.08,2.68,2018-08-08,AKShare/百度股市通历史估值,公开
002625,2018-08-16,268.64,2.62,2018-08-16,AKShare/百度股市通历史估值,公开
002625,2018-08-24,320.23,2.41,2018-08-24,AKShare/百度股市通历史估值,公开
002625,2018-09-01,361.53,2.72,2018-09-01,AKShare/百度股市通历史估值,公开
002625,2018-09-09,342.21,2.58,2018-09-09,AKShare/百度股市通历史估值,公开
002625,2018-09-17,325.15,2.45,2018-09-17,AKShare/百度股市通历史估值,公开
002625,2018-09-25,352.06,2.65,2018-09-25,AKShare/百度股市通历史估值,公开
002625,2018-10-03,339.93,2.56,2018-10-03,AKShare/百度股市通历史估值,公开
002625,2018-10-11,291.42,2.19,2018-10-11,AKShare/百度股市通历史估值,公开
002625,2018-10-19,274.37,2.07,2018-10-19,AKShare/百度股市通历史估值,公开
002625,2018-10-27,390.19,2.09,2018-10-27,AKShare/百度股市通历史估值,公开
002625,2018-11-04,407.76,2.18,2018-11-04,AKShare/百度股市通历史估值,公开
002625,2018-11-12,455.67,2.44,2018-11-12,AKShare/百度股市通历史估值,公开
002625,2018-11-20,502.51,2.69,2018-11-20,AKShare/百度股市通历史估值,公开
002625,2018-11-28,463.12,2.48,2018-11-28,AKShare/百度股市通历史估值,公开
002625,2018-12-06,470.57,2.52,2018-12-06,AKShare/百度股市通历史估值,公开
002625,2018-12-14,556.81,2.98,2018-12-14,AKShare/百度股市通历史估值,公开
002625,2018-12-22,531.26,2.85,2018-12-22,AKShare/百度股市通历史估值,公开
002625,2018-12-30,527.0,2.82,2018-12-30,AKShare/百度股市通历史估值,公开
002625,2019-01-07,567.46,3.04,2019-01-07,AKShare/百度股市通历史估值,公开
002625,2019-01-15,606.85,3.25,2019-01-15,AKShare/百度股市通历史估值,公开
002625,2019-01-23,577.04,3.09,2019-01-23,AKShare/百度股市通历史估值,公开
002625,2019-01-31,489.74,2.62,2019-01-31,AKShare/百度股市通历史估值,公开
002625,2019-02-08,525.4,2.81,2019-02-08,AKShare/百度股市通历史估值,公开
002625,2019-02-16,538.18,2.88,2019-02-16,AKShare/百度股市通历史估值,公开
002625,2019-02-24,574.91,3.08,2019-02-24,AKShare/百度股市通历史估值,公开
002625,2019-03-04,369.09,3.27,2019-03-04,AKShare/百度股市通历史估值,公开
002625,2019-03-12,413.17,3.66,2019-03-12,AKShare/百度股市通历史估值,公开
002625,2019-03-20,377.77,3.35,2019-03-20,AKShare/百度股市通历史估值,公开
002625,2019-03-28,364.58,3.23,2019-03-28,AKShare/百度股市通历史估值,公开
002625,2019-04-05,407.7,3.61,2019-04-05,AKShare/百度股市通历史估值,公开
002625,2019-04-13,403.84,3.58,2019-04-13,AKShare/百度股市通历史估值,公开
002625,2019-04-21,403.19,3.57,2019-04-21,AKShare/百度股市通历史估值,公开
002625,2019-04-29,330.12,2.91,2019-04-29,AKShare/百度股市通历史估值,公开
002625,2019-05-07,291.22,2.57,2019-05-07,AKShare/百度股市通历史估值,公开
002625,2019-05-15,307.29,2.71,2019-05-15,AKShare/百度股市通历史估值,公开
002625,2019-05-23,285.76,2.52,2019-05-23,AKShare/百度股市通历史估值,公开
002625,2019-05-31,292.83,2.58,2019-05-31,AKShare/百度股市通历史估值,公开
002625,2019-06-08,265.51,2.34,2019-06-08,AKShare/百度股市通历史估值,公开
002625,2019-06-16,274.51,2.42,2019-06-16,AKShare/百度股市通历史估值,公开
002625,2019-06-24,297.33,2.62,2019-06-24,AKShare/百度股市通历史估值,公开
002625,2019-07-02,310.51,2.74,2019-07-02,AKShare/百度股市通历史估值,公开
002625,2019-07-10,302.15,2.66,2019-07-10,AKShare/百度股市通历史估值,公开
002625,2019-07-18,294.76,2.6,2019-07-18,AKShare/百度股市通历史估值,公开
002625,2019-07-26,306.33,2.7,2019-07-26,AKShare/百度股市通历史估值,公开
002625,2019-08-03,288.01,2.54,2019-08-03,AKShare/百度股市通历史估值,公开
002625,2019-08-11,266.15,2.35,2019-08-11,AKShare/百度股市通历史估值,公开
002625,2019-08-19,278.69,2.46,2019-08-19,AKShare/百度股市通历史估值,公开
002625,2019-08-27,210.82,2.59,2019-08-27,AKShare/百度股市通历史估值,公开
002625,2019-09-04,218.84,2.69,2019-09-04,AKShare/百度股市通历史估值,公开
002625,2019-09-12,226.86,2.79,2019-09-12,AKShare/百度股市通历史估值,公开
002625,2019-09-20,215.4,2.65,2019-09-20,AKShare/百度股市通历史估值,公开
002625,2019-09-28,203.02,2.5,2019-09-28,AKShare/百度股市通历史估值,公开
002625,2019-10-06,205.32,2.53,2019-10-06,AKShare/百度股市通历史估值,公开
002625,2019-10-14,230.75,2.84,2019-10-14,AKShare/百度股市通历史估值,公开
002625,2019-10-22,265.58,3.27,2019-10-22,AKShare/百度股市通历史估值,公开
002625,2019-10-30,247.94,3.05,2019-10-30,AKShare/百度股市通历史估值,公开
002625,2019-11-07,211.26,3.15,2019-11-07,AKShare/百度股市通历史估值,公开
002625,2019-11-15,190.0,2.84,2019-11-15,AKShare/百度股市通历史估值,公开
002625,2019-11-23,185.3,2.77,2019-11-23,AKShare/百度股市通历史估值,公开
002625,2019-12-01,182.29,2.72,2019-12-01,AKShare/百度股市通历史估值,公开
002625,2019-12-09,182.29,2.72,2019-12-09,AKShare/百度股市通历史估值,公开
002625,2019-12-17,201.1,3.0,2019-12-17,AKShare/百度股市通历史估值,公开
002625,2019-12-25,178.53,2.67,2019-12-25,AKShare/百度股市通历史估值,公开
002625,2020-01-02,173.83,2.6,2020-01-02,AKShare/百度股市通历史估值,公开
002625,2020-01-10,176.08,2.63,2020-01-10,AKShare/百度股市通历史估值,公开
002625,2020-01-18,168.75,2.52,2020-01-18,AKShare/百度股市通历史估值,公开
002625,2020-01-26,158.78,2.37,2020-01-26,AKShare/百度股市通历史估值,公开
002625,2020-02-03,142.97,2.13,2020-02-03,AKShare/百度股市通历史估值,公开
002625,2020-02-11,145.61,2.17,2020-02-11,AKShare/百度股市通历史估值,公开
002625,2020-02-19,155.77,2.33,2020-02-19,AKShare/百度股市通历史估值,公开
002625,2020-02-27,168.15,2.63,2020-02-27,AKShare/百度股市通历史估值,公开
002625,2020-03-06,159.54,2.5,2020-03-06,AKShare/百度股市通历史估值,公开
002625,2020-03-14,143.92,2.25,2020-03-14,AKShare/百度股市通历史估值,公开
002625,2020-03-22,140.51,2.2,2020-03-22,AKShare/百度股市通历史估值,公开
002625,2020-03-30,132.98,2.08,2020-03-30,AKShare/百度股市通历史估值,公开
002625,2020-04-07,137.46,2.15,2020-04-07,AKShare/百度股市通历史估值,公开
002625,2020-04-15,134.41,2.1,2020-04-15,AKShare/百度股市通历史估值,公开
002625,2020-04-23,136.39,2.13,2020-04-23,AKShare/百度股市通历史估值,公开
002625,2020-05-01,126.49,2.21,2020-05-01,AKShare/百度股市通历史估值,公开
002625,2020-05-09,126.64,2.21,2020-05-09,AKShare/百度股市通历史估值,公开
002625,2020-05-17,125.21,2.19,2020-05-17,AKShare/百度股市通历史估值,公开
002625,2020-05-25,118.04,2.06,2020-05-25,AKShare/百度股市通历史估值,公开
002625,2020-06-02,122.5,2.14,2020-06-02,AKShare/百度股市通历史估值,公开
002625,2020-06-10,118.52,2.07,2020-06-10,AKShare/百度股市通历史估值,公开
002625,2020-06-18,124.19,2.1,2020-06-18,AKShare/百度股市通历史估值,公开
002625,2020-06-26,119.91,2.03,2020-06-26,AKShare/百度股市通历史估值,公开
002625,2020-07-04,122.87,2.08,2020-07-04,AKShare/百度股市通历史估值,公开
002625,2020-07-12,149.72,2.53,2020-07-12,AKShare/百度股市通历史估值,公开
002625,2020-07-20,168.0,2.84,2020-07-20,AKShare/百度股市通历史估值,公开
002625,2020-07-28,244.26,4.13,2020-07-28,AKShare/百度股市通历史估值,公开
002625,2020-08-05,432.52,7.31,2020-08-05,AKShare/百度股市通历史估值,公开
002625,2020-08-13,391.84,6.62,2020-08-13,AKShare/百度股市通历史估值,公开
002625,2020-08-21,354.12,5.99,2020-08-21,AKShare/百度股市通历史估值,公开
002625,2020-08-29,339.92,5.91,2020-08-29,AKShare/百度股市通历史估值,公开
002625,2020-09-06,345.18,6.0,2020-09-06,AKShare/百度股市通历史估值,公开
002625,2020-09-14,309.8,5.38,2020-09-14,AKShare/百度股市通历史估值,公开
002625,2020-09-22,314.26,5.46,2020-09-22,AKShare/百度股市通历史估值,公开
002625,2020-09-30,347.41,6.04,2020-09-30,AKShare/百度股市通历史估值,公开
002625,2020-10-08,347.41,6.04,2020-10-08,AKShare/百度股市通历史估值,公开
002625,2020-10-16,353.79,6.15,2020-10-16,AKShare/百度股市通历史估值,公开
002625,2020-10-24,322.07,5.6,2020-10-24,AKShare/百度股市通历史估值,公开
002625,2020-11-01,304.21,5.45,2020-11-01,AKShare/百度股市通历史估值,公开
002625,2020-11-09,350.27,6.27,2020-11-09,AKShare/百度股市通历史估值,公开
002625,2020-11-17,313.3,5.61,2020-11-17,AKShare/百度股市通历史估值,公开
002625,2020-11-25,315.15,5.64,2020-11-25,AKShare/百度股市通历史估值,公开
002625,2020-12-03,309.91,5.55,2020-12-03,AKShare/百度股市通历史估值,公开
002625,2020-12-11,299.44,5.36,2020-12-11,AKShare/百度股市通历史估值,公开
002625,2020-12-19,294.2,5.27,2020-12-19,AKShare/百度股市通历史估值,公开
002625,2020-12-27,309.76,5.55,2020-12-27,AKShare/百度股市通历史估值,公开
002625,2021-01-04,377.07,6.75,2021-01-04,AKShare/百度股市通历史估值,公开
002625,2021-01-12,415.58,7.44,2021-01-12,AKShare/百度股市通历史估值,公开
002625,2021-01-20,386.77,6.93,2021-01-20,AKShare/百度股市通历史估值,公开
002625,2021-01-28,352.58,6.31,2021-01-28,AKShare/百度股市通历史估值,公开
002625,2021-02-05,384.46,6.89,2021-02-05,AKShare/百度股市通历史估值,公开
002625,2021-02-13,389.24,6.97,2021-02-13,AKShare/百度股市通历史估值,公开
002625,2021-02-21,390.47,6.99,2021-02-21,AKShare/百度股市通历史估值,公开
002625,2021-03-01,341.8,6.12,2021-03-01,AKShare/百度股市通历史估值,公开
002625,2021-03-09,312.68,5.6,2021-03-09,AKShare/百度股市通历史估值,公开
002625,2021-03-17,325.93,5.84,2021-03-17,AKShare/百度股市通历史估值,公开
002625,2021-03-25,325.16,5.82,2021-03-25,AKShare/百度股市通历史估值,公开
002625,2021-04-02,313.76,5.62,2021-04-02,AKShare/百度股市通历史估值,公开
002625,2021-04-10,308.06,5.52,2021-04-10,AKShare/百度股市通历史估值,公开
002625,2021-04-18,308.83,5.53,2021-04-18,AKShare/百度股市通历史估值,公开
002625,2021-04-26,305.14,5.46,2021-04-26,AKShare/百度股市通历史估值,公开
002625,2021-05-04,244.17,5.13,2021-05-04,AKShare/百度股市通历史估值,公开
002625,2021-05-12,237.94,5.0,2021-05-12,AKShare/百度股市通历史估值,公开
002625,2021-05-20,232.88,4.89,2021-05-20,AKShare/百度股市通历史估值,公开
002625,2021-05-28,234.05,4.92,2021-05-28,AKShare/百度股市通历史估值,公开
002625,2021-06-05,235.22,4.94,2021-06-05,AKShare/百度股市通历史估值,公开
002625,2021-06-13,298.95,6.28,2021-06-13,AKShare/百度股市通历史估值,公开
002625,2021-06-21,309.47,6.5,2021-06-21,AKShare/百度股市通历史估值,公开
002625,2021-06-29,270.92,5.69,2021-06-29,AKShare/百度股市通历史估值,公开
002625,2021-07-07,277.41,5.83,2021-07-07,AKShare/百度股市通历史估值,公开
002625,2021-07-15,279.22,5.87,2021-07-15,AKShare/百度股市通历史估值,公开
002625,2021-07-23,278.96,5.86,2021-07-23,AKShare/百度股市通历史估值,公开
002625,2021-07-31,273.64,5.75,2021-07-31,AKShare/百度股市通历史估值,公开
002625,2021-08-08,293.63,6.17,2021-08-08,AKShare/百度股市通历史估值,公开
002625,2021-08-16,310.51,6.52,2021-08-16,AKShare/百度股市通历史估值,公开
002625,2021-08-24,279.26,6.48,2021-08-24,AKShare/百度股市通历史估值,公开
002625,2021-09-01,257.45,5.97,2021-09-01,AKShare/百度股市通历史估值,公开
002625,2021-09-09,269.81,6.26,2021-09-09,AKShare/百度股市通历史估值,公开
002625,2021-09-17,262.46,6.09,2021-09-17,AKShare/百度股市通历史估值,公开
002625,2021-09-25,274.13,6.36,2021-09-25,AKShare/百度股市通历史估值,公开
002625,2021-10-03,262.0,6.08,2021-10-03,AKShare/百度股市通历史估值,公开
002625,2021-10-11,258.73,6.0,2021-10-11,AKShare/百度股市通历史估值,公开
002625,2021-10-19,249.05,5.78,2021-10-19,AKShare/百度股市通历史估值,公开
002625,2021-10-27,238.32,5.53,2021-10-27,AKShare/百度股市通历史估值,公开
002625,2021-11-04,251.22,5.71,2021-11-04,AKShare/百度股市通历史估值,公开
002625,2021-11-12,261.41,5.94,2021-11-12,AKShare/百度股市通历史估值,公开
002625,2021-11-20,259.87,5.91,2021-11-20,AKShare/百度股市通历史估值,公开
002625,2021-11-28,269.35,6.12,2021-11-28,AKShare/百度股市通历史估值,公开
002625,2021-12-06,281.21,6.39,2021-12-06,AKShare/百度股市通历史估值,公开
002625,2021-12-14,277.42,6.31,2021-12-14,AKShare/百度股市通历史估值,公开
002625,2021-12-22,256.31,5.83,2021-12-22,AKShare/百度股市通历史估值,公开
002625,2021-12-30,263.54,5.99,2021-12-30,AKShare/百度股市通历史估值,公开
002625,2022-01-07,251.33,5.72,2022-01-07,AKShare/百度股市通历史估值,公开
002625,2022-01-15,239.36,5.44,2022-01-15,AKShare/百度股市通历史估值,公开
002625,2022-01-23,225.37,5.12,2022-01-23,AKShare/百度股市通历史估值,公开
002625,2022-01-31,236.63,5.38,2022-01-31,AKShare/百度股市通历史估值,公开
002625,2022-02-08,246.47,5.6,2022-02-08,AKShare/百度股市通历史估值,公开
002625,2022-02-16,236.87,5.39,2022-02-16,AKShare/百度股市通历史估值,公开
002625,2022-02-24,245.41,5.58,2022-02-24,AKShare/百度股市通历史估值,公开
002625,2022-03-04,232.01,5.28,2022-03-04,AKShare/百度股市通历史估值,公开
002625,2022-03-12,215.06,4.89,2022-03-12,AKShare/百度股市通历史估值,公开
002625,2022-03-20,211.14,4.8,2022-03-20,AKShare/百度股市通历史估值,公开
002625,2022-03-28,204.98,4.66,2022-03-28,AKShare/百度股市通历史估值,公开
002625,2022-04-05,204.39,4.65,2022-04-05,AKShare/百度股市通历史估值,公开
002625,2022-04-13,183.4,4.17,2022-04-13,AKShare/百度股市通历史估值,公开
002625,2022-04-21,112.43,3.83,2022-04-21,AKShare/百度股市通历史估值,公开
002625,2022-04-29,99.85,3.49,2022-04-29,AKShare/百度股市通历史估值,公开
