股票代码,报告期,实际披露日,数据截止日,评分日期,数据来源,来源等级,收入,归母净利润,扣非净利润,经营现金流净额,自由现金流,FCF净利比,ROE,ROIC,收入3年CAGR,扣非净利润3年CAGR,资产负债率,应收周转天数,存货周转天数,有息负债率,利息保障倍数,PE_TTM,PB_MRQ,估值日期,估值数据状态,毛利率,净利率,审计意见,数据状态,备注,FCF_Yield,大股东质押率,商誉净资产比,EV_EBITDA,监管处罚次数,关联交易风险,诉讼仲裁次数,对外担保风险
601698,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,542414493.94,26841456.09,26233967.98,-37552257.46,-37552257.46,-1.3990395056842837,0.1682,0.177885,-0.0312147265786757,-0.4135859120186052,0.09453339,135.139788,7.847801,0.0,-76.9932,260.71,6.49,2026-07-30,当前估值快照，历史估值待核验,19.037802,7.760304,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0053662671385228,0.0,0.0,51.2,1,0.000985,0,0.000536
603501,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6414033079.02,502949305.92,615527525.46,737078999.39,737078999.39,1.4655135034767124,0.0156,0.01426113,0.1394658497815919,2.03744763621777,0.33132195,56.463208,178.635253,0.025106,1928.0301,30.22,3.39,2026-07-30,当前估值快照，历史估值待核验,29.380635,7.696882,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0484948214254372,0.2082,0.1164766681761263,23.58,4,0.002937,0,0.014874
596,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7445774807.1,1606873496.41,1598294341.71,1911371366.34,1911371366.34,1.1894971014272713,0.063,0.0615198999999999,0.0418496381731412,0.0113530956313256,0.32970852,0.887973,578.401418,0.7693,-1799.2262,17.32,1.87,2026-07-30,当前估值快照，历史估值待核验,77.845659,22.258348,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0686776617452235,0.0733999999999999,0.009071,11.47,10,0.001388,4,0.0
2938,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7985861407.09,462739621.4,325693308.22,3096604206.54,3096604206.54,6.691893374445329,0.0135,0.01255152,0.0620140950580883,-0.0692868924706656,0.3035872699999999,55.188005,60.103303,0.017647,365.5147,47.48,5.09,2026-07-30,当前估值快照，历史估值待核验,22.948496,5.579552,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1409413094870541,0.0,0.002229,34.21,13,0.003557,0,0.0
300413,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3084485171.43,199367001.38,186529286.59,-390752568.82,-390752568.82,-1.9599661233566577,0.85,0.850036,-0.0017749851010121,-0.2893018087313568,0.28922393,120.942682,52.593553,0.001627,2080.0648,28.41,1.26,2026-07-30,当前估值快照，历史估值待核验,23.31157,6.46544,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0689885999069573,0.0,0.0,118.01,9,0.002594,0,0.000442
300498,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,24530791868.66,-1070082952.75,-1165631859.24,1289053750.69,1289053750.69,-1.204629741439454,-0.0259,-0.0143587099999999,0.0708931040589402,-0.251724,0.53142163,4.5316,78.44546,0.027427,-482.8405,43.41,2.41,2026-07-30,当前估值快照，历史估值待核验,2.707856,-4.437289,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0220999999999999,0.0038895226350067,,72,0.01415,0,0.002362
601319,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,148536000000.0,8814000000.0,9184000000.0,15350000000.0,15350000000.0,1.741547538007715,0.0279999999999999,0.026614,0.0254002195883686,-0.0766159313346124,0.7854135,,,0.020811,,7.85,1.05,2026-07-30,当前估值快照，历史估值待核验,8.533284,8.09568,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.2218531895551229,0.0,0.0,5.86,1,0.011075,0,0.0
603019,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3199430492.82,227843919.03,164129860.91,-1390698665.3,-1390698665.3,-6.103733956212753,0.0102,0.997957,0.1166258759766822,0.4981888334795614,0.4113533499999999,67.183516,150.698446,0.254,-3729.0174,53.44,5.25,2026-07-30,当前估值快照，历史估值待核验,26.557524,5.999754,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.1142165785219452,0.0019,0.0016864608383763,87.92,11,0.003432,0,0.003049
603986,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,4188075574.04,1461248353.08,1410064284.2,1783057278.72,1783057278.72,1.220228768752208,0.0612,0.06546745,0.4615992615955295,1.2131565886528,0.0813285,5.148456,161.895838,0.0,1779.8284,90.59,10.3,2026-07-30,当前估值快照，历史估值待核验,57.076718,35.15971,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0134697954382625,0.0,0.0241891936155593,69.83,0,0.006193,0,0.0
2179,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,4872243931.14,398291444.04,383654745.43,-2061445014.94,-2061445014.94,-5.175720055721235,0.0163,0.01577939,-0.0302168237460132,-0.2681855287901225,0.35109763,225.101431,161.297949,0.7822,1922.524,36.51,2.84,2026-07-30,当前估值快照，历史估值待核验,27.996145,8.782244,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.1417617106469798,0.0,0.002601,49.48,7,0.000846,0,0.000176
2001,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6294652672.67,1827227858.46,1776158668.57,1683660102.64,1683660102.64,0.9214286520669625,0.0537,0.04484314,0.2033691879406067,0.4468510182867029,0.25635069,49.834054,113.878168,0.073483,1587.6703,13.98,2.67,2026-07-30,当前估值快照，历史估值待核验,42.880977,29.163225,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0659104901335452,0.0,0.000103,12.32,2,0.004868,0,0.0
601138,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,251078078000.0,10594857000.0,10249511000.0,25024028000.0,25024028000.0,2.361903327246418,0.0617999999999999,0.0427810999999999,0.3334803025261905,0.4730384402263539,0.61382211,38.218901,61.563307,0.180237,1569.9431,26.26,6.06,2026-07-30,当前估值快照，历史估值待核验,7.350507,4.220407,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0899430056072512,0.0,0.0018599379283247,34.7,0,0.001492,0,0.026428
2311,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,29009557462.36,887120850.37,569826788.15,24332528.46,24332528.46,0.0274286512935091,0.0355,0.03148533,0.0748956767660771,0.1355082127525795,0.4897524,11.869902,41.137556,0.3535,1481.3646,20.99,3.21,2026-07-30,当前估值快照，历史估值待核验,9.921644,3.258572,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0013067485132686,0.0286,0.014584,34.6,12,0.013246,0,0.0
600760,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2611674589.37,164962016.08,161311841.14,6318922432.99,6318922432.99,38.30531769159256,0.7,0.69232,-0.3421872928623319,-0.3675636482054438,0.64609103,884.461304,475.587523,0.0,-67068.2073,38.45,5.26,2026-07-30,当前估值快照，历史估值待核验,10.580759,6.330102,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.9962371311207424,0.0087,0.0,193.4,15,0.001317,1,0.009229
601066,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7695568554.1,3667406478.67,3623252987.92,31019165845.33,31019165845.33,8.458065945441431,0.0401999999999999,0.013355,0.0472421942484637,0.1356264323307583,0.77149809,,,0.189972,,17.79,2.32,2026-07-30,当前估值快照，历史估值待核验,60.636339,47.688981,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.4754393448814745,0.0223,0.0,106.66,42,0.0,0,0.001159
603259,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,12435776568.29,4651517987.76,4275624429.82,3595810326.53,3595810326.53,0.7730401851593419,0.0567999999999999,0.05181642,0.11530725486725,0.3176829685737237,0.21079887,54.147128,138.32444,0.016933,38291.2807,18.6,4.45,2026-07-30,当前估值快照，历史估值待核验,50.402592,37.557075,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0415613002773839,0.0001,0.0101848231455529,13.03,16,0.003221,0,0.0
2050,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7773555419.29,927621853.77,985709560.79,1105790187.12,1105790187.12,1.1920700042004142,0.0288,0.02802811,0.1103387815820551,0.2097905763224961,0.33277786,83.249409,92.353802,0.012863,1045.0217,36.51,4.57,2026-07-30,当前估值快照，历史估值待核验,27.796688,12.232082,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0326505068255386,0.0588999999999999,0.0,29.07,6,0.005206,2,0.0
300433,20260331,2026-04-16,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,14139553601.48,-149600746.51,-174370144.32,2013962152.11,2013962152.11,-13.462246673851842,-0.27,-0.14751,0.1284894779570449,1.235046,0.33904861,57.228589,54.656466,0.059096,55.7653,47.32,2.98,2026-07-30,当前估值快照，历史估值待核验,14.554598,-1.023415,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0,0.0543152792750844,,0,0.006213,0,0.0
2493,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,60629357967.14,2815287974.96,3029323370.99,8537386735.34,8537386735.34,3.032509217981972,0.0626,0.01705772,-0.0455039849477421,,0.7494075800000001,4.768026,69.472041,0.334957,491.5543,40.64,2.69,2026-07-30,当前估值快照，历史估值待核验,19.693511,8.266228,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0746188291826272,0.0039,0.0,53.6,14,0.011408,0,0.000433
300408,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2680993393.34,790899567.77,721784297.3,156685303.42,156685303.42,0.1981102402948402,0.0359,0.03525513,0.3112668819426993,0.4430332717943164,0.17136145,76.018836,148.559153,0.0922,-3033.0576,72.77,9.35,2026-07-30,当前估值快照，历史估值待核验,43.488932,29.49672,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0027224163844282,0.0,0.0106911154782918,62.05,0,0.000947,0,0.0
600176,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,5281938122.05,1267151599.42,1275825553.42,221173113.3,221173113.3,0.1745435300726726,0.04,0.03042245,0.1289191509371237,0.3719453891596556,0.38933501,42.894726,98.607162,0.085372,1269.5358,38.36,4.54,2026-07-30,当前估值快照，历史估值待核验,39.637799,24.883333,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0045501441624784,0.1110999999999999,0.0139175752261808,40.54,3,0.002315,10,0.001819
600438,20260331,2026-05-09,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,12125079698.56,-2444414900.75,-2559816031.49,-2655650519.79,-2655650519.79,1.0864156158494978,-0.0649,-0.01356448,-0.2855236434058111,,0.74230636,52.531548,117.240073,0.252922,-432.0581,-5.6,1.51,2026-07-30,当前估值快照，历史估值待核验,-4.028204,-26.50899,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0862,0.0050608246608873,,22,0.004423,0,0.024114
600809,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,14923228703.48,5382557651.0,5378987443.17,8253609929.89,8253609929.89,1.533399262032354,0.1257,0.12683678,0.0557301881273011,0.0377509182661057,0.2925685899999999,0.000574,338.867798,0.0,-171295.7758,15.1,3.68,2026-07-30,当前估值快照，历史估值待核验,75.046836,36.215315,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1015496200021426,0.0002,0.0,12.07,6,0.000162,4,0.0
601360,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2010908000.0,109266000.0,89522000.0,-63634000.0,-63634000.0,-0.5823769516592535,0.37,0.386938,0.0075970048581992,,0.22403761,55.253935,57.062854,0.7994,-32.1316,95.54,2.11,2026-07-30,当前估值快照，历史估值待核验,70.701096,5.254094,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.006095634830011,0.0001,0.0794259600303676,-5.29,53,0.002798,0,0.0
600025,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,5762822634.53,1543259523.33,1540823154.93,3753111950.54,3753111950.54,2.4319383057761055,0.021,0.01158213,0.1053718185203727,0.2431981209939102,0.6003914499999999,43.484317,1.455916,0.387256,421.9271,22.12,2.66,2026-07-30,当前估值快照，历史估值待核验,51.988639,30.735768,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1099429613822832,0.0,0.0,62.51,4,0.003503,0,0.002973
600346,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,49210215542.69,3910193101.74,2407158000.0,4546285470.74,4546285470.74,1.1626754363402014,0.0569,0.02159193,-0.0430454286398286,0.6034410354330666,0.74428486,1.198838,59.462404,0.2233609999999999,750.4277,13.33,1.68,2026-07-30,当前估值快照，历史估值待核验,13.976353,7.947541,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0872224633413504,0.2787,0.0010933321014933,38.01,11,0.003836,0,0.0
603288,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,9028967209.89,2443715832.21,2347422648.43,-467096320.49,-467096320.49,-0.1911418317683756,0.0596999999999999,0.0582277899999999,0.0895331642916792,0.1266714934257824,0.12085105,2.976572,37.774887,0.004816,14858.3742,31.08,5.38,2026-07-30,当前估值快照，历史估值待核验,41.995545,27.058144,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.006149994587142,0.0016,0.0026553480617261,20.63,0,0.001322,0,0.0
601238,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,20228702898.0,-656310652.0,-1384113428.0,-3246271265.0,-3246271265.0,4.9462419284336105,-0.63,-0.277584,-0.0867328304732403,,0.5167096800000001,21.19084,82.048058,0.036568,-258.4278,-6.45,0.54,2026-07-30,当前估值快照，历史估值待核验,-0.88927,-5.836371,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0,0.0006584848307836,,4,0.017524,0,0.01649
601838,20260331,2026-04-23,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6197552000.0,3156704000.0,3145992000.0,69540413000.0,69540413000.0,22.02943734984338,0.035,0.010689,0.0531784512572155,0.0785280471117659,0.93018596,,,0.129876,,5.91,0.86,2026-07-30,当前估值快照，历史估值待核验,59.70367,50.934691,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,3.727485169178237,0.0,0.0,5.04,1,0.002465,0,0.001233
601012,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,11191552278.54,-1919902418.4,-2134583913.86,-2448622879.29,-2448622879.29,1.2753892363605763,-0.0361,-0.01874721,-0.2661533767645344,,0.6607775100000001,88.318607,129.937011,0.027016,-299.9843,-14.29,1.95,2026-07-30,当前估值快照，历史估值待核验,-1.187933,-17.756139,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0289999999999999,0.0066247014851916,,23,0.002318,0,0.040863
603799,20260331,2026-04-17,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,25803754637.51,2497278226.82,2070367801.44,1174715191.91,1174715191.91,0.4703982036498457,0.0504999999999999,0.02794158,0.1052792859078164,0.2763624924926229,0.63570386,36.443932,122.988426,0.1106129999999999,515.7283,10.28,1.5,2026-07-30,当前估值快照，历史估值待核验,20.685805,12.216012,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0457585801215803,0.1551,0.009351917723201,24.97,13,0.002307,0,0.001489
600011,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,56782594376.0,4483918670.0,4220765364.0,12436770516.0,12436770516.0,2.773638736850684,0.0578,0.0163217799999999,-0.0453695693271791,0.2809430720770987,0.66323747,75.079874,18.622223,0.2588749999999999,542.8641,8.09,1.61,2026-07-30,当前估值快照，历史估值待核验,19.521102,11.459646,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.3428478043078719,0.0091,0.0563601593508634,44.77,10,0.006319,0,0.00038
2460,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,9196158318.22,1837274971.24,1418844330.93,786537076.09,786537076.09,0.4280998154343529,0.0401999999999999,0.02620997,-0.0086234726351173,-0.1278389704558009,0.55258173,65.514457,191.716268,0.151173,941.931,27.51,2.25,2026-07-30,当前估值快照，历史估值待核验,29.718673,20.900947,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.015561607249522,0.1167,0.003422,42.1,22,0.006974,0,0.006317
601878,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2359025663.39,751157315.22,753970691.01,6771060571.44,6771060571.44,9.01417111202183,0.0202,0.008815,-0.2178716364667852,0.1651368484562954,0.74589933,,,0.183202,,16.68,1.15,2026-07-30,当前估值快照，历史估值待核验,43.471174,34.907877,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.5404179323754095,0.0,0.0140898762995104,141.2,20,0.0,0,0.000104
300122,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2150185419.45,-388316279.0,-391344217.71,278069294.81,278069294.81,-0.7160897182216768,-0.0248,-0.01102156,-0.4226511423769363,,0.4599062299999999,462.294975,253.376437,0.252948,-417.9682,-2.09,2.0,2026-07-30,当前估值快照，历史估值待核验,29.157583,-18.310206,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0498,0.0012269965862673,,3,0.002216,0,0.0
300015,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,6396494547.19,1180575734.31,1175796408.9,1708202556.08,1708202556.08,1.446923315833166,0.0525,0.04182474,0.0840863311722945,0.160554507813023,0.32719797,26.822327,27.332125,0.4868,1988.0215,,3.66,2026-07-30,当前估值快照，历史估值待核验,47.733116,20.553073,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0831,0.3834156266761889,,17,0.009185,0,0.001997
2352,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,74142121000.0,2525728000.0,2317341000.0,3364929000.0,3364929000.0,1.332261035234198,0.0252,0.0199374,0.0669179048791066,0.1516549619113509,0.47799894,36.202025,4.288826,0.021775,926.0874,16.21,1.84,2026-07-30,当前估值快照，历史估值待核验,13.737617,3.575353,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.08218760242037,0.2226,0.083932,32.4,42,0.017666,0,0.000745
600436,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2741280655.89,743483792.69,726329966.52,1289945727.06,1289945727.06,1.7350018113950338,0.05,0.0470555,0.0139716318715423,-0.0195964453096629,0.14296575,27.000823,367.868811,0.2844,10572.2419,43.7,5.47,2026-07-30,当前估值快照，历史估值待核验,42.182097,26.999922,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0397025586131586,0.0973,0.0,37.5,9,0.003196,4,7e-06
600919,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,24180308000.0,10582060000.0,10522407000.0,301646577000.0,301646577000.0,28.505468405962542,0.040925,0.009644,0.0876019302973698,0.0891040938051959,0.93619715,,,0.139304,,6.14,0.82,2026-07-30,当前估值快照，历史估值待核验,54.643778,45.181707,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,4.642584430938525,0.016,0.00020256359783,4.92,14,0.012856,0,0.004178
600926,20260331,2026-04-23,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,10405564000.0,6628893000.0,6615750000.0,-36859130000.0,-36859130000.0,-5.56037486198676,0.0469,0.01234,0.0333392940883718,0.1659177577452488,0.93019271,,,0.150253,,6.39,0.85,2026-07-30,当前估值快照，历史估值待核验,73.741999,63.705273,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.8701682100135775,0.0079,0.0,5.51,33,0.006102,0,0.024919
601229,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,14175085000.0,6333618000.0,6333184000.0,-135959000.0,-135959000.0,-0.0214662456750628,0.0254,0.007697,0.0236550269636415,0.0258957268875199,0.92205553,,,0.165529,,5.62,0.54,2026-07-30,当前估值快照，历史估值待核验,54.465444,44.639816,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0038196166681606,0.0220999999999999,0.0,4.61,3,0.01116,0,0.00753
601881,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7354563884.74,3320207445.86,3320424189.97,53664918839.85,53664918839.85,16.163122249112874,0.0253,0.010643,-0.054368463937224,0.1375538727560319,0.7711951899999999,,,0.159087,,10.72,1.13,2026-07-30,当前估值快照，历史估值待核验,55.150152,45.145633,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.507753941148589,0.0,0.00702637093029,158.19,19,0.0,0,0.000371
2714,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,29893668691.43,-1214841304.35,-1141499294.73,-919971284.57,-919971284.57,0.7572769227353775,-0.0157,-0.464381,0.0729960232724102,-0.030472,0.50731164,2.052525,122.034384,0.043865,-82.674,23.56,2.67,2026-07-30,当前估值快照，历史估值待核验,5.171922,-4.088323,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0899,0.0,,14,0.001185,0,0.0
300033,20260331,2026-04-23,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,1053494727.58,255938418.37,250479827.98,838823500.92,838823500.92,3.2774426999363033,0.0266999999999999,0.02539002,0.1998903652641273,0.293099747888105,0.60803077,2.639508,,0.0,-492.4573,50.89,24.32,2026-07-30,当前估值快照，历史估值待核验,84.988113,24.292706,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0644024896823797,0.0,0.0005572851256687,24.22,15,0.002024,0,0.000323
601877,20260331,2026-04-16,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,21303388034.98,1267039825.02,1209860721.94,4119467562.48,4119467562.48,3.2512534185063795,0.0282,0.01954818,0.1061331813643771,0.0364969013232689,0.63974147,55.117422,291.632845,0.1074499999999999,443.3124,11.73,1.19,2026-07-30,当前估值快照，历史估值待核验,20.676328,7.816053,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.2771742044762472,0.0,0.0089241148481596,33.44,4,0.012626,0,0.013179
938,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,27984855967.39,787908617.19,620485059.24,-3092736550.99,-3092736550.99,-3.925247780662618,0.0521,0.0205572,0.191871932264638,0.2255747199229196,0.82371549,43.874172,164.044492,0.0990419999999999,-1656.5463,45.23,6.19,2026-07-30,当前估值快照，历史估值待核验,12.882941,3.432915,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0867841649494277,0.0,0.769637,99.88,8,0.002812,0,0.017052
2027,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,2915160677.12,1789555599.73,1066120782.16,2138751357.61,2138751357.61,1.195129873546642,0.1213,0.10275134,0.0422712857971607,0.1005341528596244,0.25302774,103.430521,0.625338,0.2349,12461.714,22.54,5.25,2026-07-30,当前估值快照，历史估值待核验,68.740819,61.211406,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0530226208317055,0.0,0.010818,22.2,6,0.021377,4,0.0
600061,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3937532289.22,765593627.35,873778330.97,15930065845.52,15930065845.52,20.80746923228684,0.0139,0.419583,0.0200353414787035,0.0111263769344844,0.8377491,3464.826836,,0.6872,839.9816,12.37,0.76,2026-07-30,当前估值快照，历史估值待核验,67.839446,3297.235447,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.6820912879779175,0.0,0.0731662805473206,242.44,17,0.005955,1,0.000265
1979,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,23666898475.6,39118628.36,-374921698.66,-3770704388.68,-3770704388.68,-96.39152871054296,0.04,0.315712,0.1639429934737517,,0.67200294,16.7937,1542.199391,0.17032,162.7802,102.5,0.65,2026-07-30,当前估值快照，历史估值待核验,10.194059,0.869767,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.9404051581516384,0.0,0.005966,352.62,0,0.118575,0,0.000208
601211,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,16232110965.0,6388465090.0,5710848828.0,54318345861.0,54318345861.0,8.502565967845024,0.0195,0.009089,0.2045279647701932,0.2758300787181638,0.78592451,,,0.015327,,15.28,1.03,2026-07-30,当前估值快照，历史估值待核验,51.560281,41.302876,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.5564506523458785,0.0,0.0115318380354806,11.61,24,0.007546,0,0.001605
