股票代码,报告期,实际披露日,数据截止日,评分日期,数据来源,来源等级,收入,归母净利润,扣非净利润,经营现金流净额,自由现金流,FCF净利比,ROE,ROIC,收入3年CAGR,扣非净利润3年CAGR,资产负债率,有息负债率,利息保障倍数,应收周转天数,存货周转天数,PE_TTM,PB_MRQ,EV_EBITDA,FCF_Yield,审计意见,监管处罚次数,大股东质押率,商誉净资产比,关联交易风险,数据状态,备注,诉讼仲裁次数,对外担保风险,毛利率,净利率
601881,2024-12-31,2026-03-31,2024-12-31,2026-03-31,AKShare/东方财富财务摘要+新浪财报公告,公开,22761598103.0,10030837664.86,9995210302.52,34796748317.43,34796748317.43,3.468977,0.083,0.039667,-0.1415839480792364,-0.0161751606388419,0.75432932,0.152684,,,,11.13,1.18,53.59,0.3116781056384525,是,19.0,0.0,0.0075933523662259,0.0,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000416,,0.440691
601881,2026-03-31,2026-04-30,2026-03-31,2026-04-30,AKShare/东方财富财务摘要+新浪财报公告,公开,7354563884.74,3320207445.86,3320424189.97,53664918839.85,53664918839.85,0.16163122,0.0253,0.010643,-0.054368463937224,0.1375538727560319,0.7711951899999999,0.159087,,,,10.9,1.15,158.33,1.4828552522121905,未审计,19.0,0.0,0.00702637093029,0.0,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000371,,0.451394
601888,2020-03-31,2020-04-23,2020-03-31,2020-04-23,AKShare/东方财富财务摘要+新浪财报公告,公开,7971599980.52,-21864463.12,-120066629.5,-878831801.03,-878831801.03,,-0.11,-0.56271,0.1130517401453858,,0.2688948,0.007617,1930.0768,7.7573,165.1982,32.3,7.72,,,未审计,1.0,0.0,0.0375822797525351,0.034911,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.45986,-0.037632
601888,2020-06-30,2020-08-29,2020-06-30,2020-08-29,AKShare/东方财富财务摘要+新浪财报公告,公开,19309479267.05,930518509.8,778303569.06,4311008622.99,17.922221827069997,1.9260467834134857e-08,0.0465,0.0487826399999999,0.1539116279607453,-0.1543345331241892,0.40417115,0.01254,823713.4016,4.6118,137.1429,188.63,24.37,150.37,1.0210712948170946e-10,未审计,1.0,0.0,0.0404445659666419,0.026721,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000237,0.427728,0.040396
601888,2020-09-30,2020-10-28,2020-09-30,2020-10-28,AKShare/东方财富财务摘要+新浪财报公告,公开,35138480804.05,3164144459.02,2991845363.27,6650486545.36,6650486545.36,2.101827,0.1577,0.15719689,0.1920439580351618,0.1655179292943875,0.42576087,0.01073,-1817.5974,3.6107,135.7261,106.37,21.68,76.66,0.0197595912717269,未审计,1.0,0.0,0.0365921057325816,0.033137,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.000214,0.410211,0.090358
601888,2021-03-31,2021-04-22,2021-03-31,2021-04-22,AKShare/东方财富财务摘要+新浪财报公告,公开,18133528946.78,2848048687.61,2833962622.34,79025653.35,79025653.35,0.027784,0.1199,0.11032497,0.2701673700367761,0.3479794324788294,0.40633143,0.008378,231621.2504,0.4977,135.2773,62.96,29.11,41.48,0.0004407131065939,未审计,1.0,0.0,0.0277682333287051,0.017558,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.391089,0.187714
601888,2021-06-30,2021-08-28,2021-06-30,2021-08-28,AKShare/东方财富财务摘要+新浪财报公告,公开,35526010331.88,5357053802.1,5264753674.81,750806686.22,24.252292306508,4.52716982177796e-09,0.2176,0.20579108,0.1899430834078548,0.4020378040444978,0.38473635,0.008326,60178.8658,1.6403,138.5575,44.04,18.61,28.38,1.0279677161167027e-10,未审计,1.0,0.0,0.0271465937314272,0.01844,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.383325,0.183049
601888,2021-09-30,2021-10-30,2021-09-30,2021-10-30,AKShare/东方财富财务摘要+新浪财报公告,公开,49498871656.4,8489178190.02,8388338054.76,3122399989.97,3122399989.97,0.367837,0.3308,0.30746384,0.1322458615114581,0.4604646464371504,0.33269976,0.008133,23514.0637,0.9369,147.8156,48.96,20.19,31.12,0.0075124479863121,未审计,1.0,0.0,0.0242721441381079,0.019457,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.363401,0.225479
601888,2022-03-31,2022-04-23,2022-03-31,2022-04-23,AKShare/东方财富财务摘要+新浪财报公告,公开,16782285504.31,2563490485.1,2558518020.53,-1233256091.12,-1233256091.12,-0.481084,0.0831,0.0723208,0.0702017194705761,0.1719787764904417,0.3348228199999999,0.007421,-4301.3089,0.5222,165.2589,37.1,12.36,27.62,-0.0129672430096882,未审计,1.0,0.0,0.0222703261802207,0.017777,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.340007,0.173817
601888,2022-06-30,2022-08-31,2022-06-30,2022-08-31,AKShare/东方财富财务摘要+新浪财报公告,公开,27650753200.12,3937841548.73,3927729270.25,-3435636942.92,22.97320209704,5.83395797234379e-09,0.1255,0.11682046,0.0374459565082723,0.1625655114894035,0.32441107,0.007758,1081.8064,0.8513,213.9037,48.03,12.32,33.37,1.2146487554328108e-10,未审计,1.0,0.0,0.0227045880131541,0.018538,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.339843,0.163249
601888,2022-09-30,2022-10-29,2022-09-30,2022-10-29,AKShare/东方财富财务摘要+新浪财报公告,公开,39364425189.1,4628095332.58,4583274604.81,-4007512272.23,-4007512272.23,-0.865909,0.1411,0.1107785499999999,0.0287643005822455,0.102820180312988,0.23129049,0.006194,1165.2791,0.601,235.4377,44.12,11.65,27.02,-0.0196262379945156,未审计,1.0,0.0,0.015376895098765,0.013567,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.312163,0.140255
601888,2021-12-31,2023-03-31,2021-12-31,2023-03-31,AKShare/东方财富财务摘要+新浪财报公告,公开,67675515093.08,9653739902.26,9533600854.46,8328824733.0,37.47768983938,3.8821938667113084e-09,0.3732999999999999,0.34175268,0.1291596635553806,0.4473573991489645,0.37283117,0.007409,-34708.6574,0.6241,138.1905,75.99,7.93,49.68,5.1088220380462015e-11,是,1.0,0.0,0.0236397583656049,0.015106,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.336811,0.182709
601888,2023-03-31,2023-04-28,2023-03-31,2023-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,20769431440.61,2300772308.42,2295632710.18,7424636587.15,7424636587.15,3.227019,0.0464,0.04174779,0.3760251451980767,,0.29526301,0.032475,-917.0361,0.6351,164.9863,69.86,6.59,43.93,0.0461926606815634,未审计,1.0,0.0,0.0146129092740892,0.01202,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.29,0.118735
601888,2023-06-30,2023-08-25,2023-06-30,2023-08-25,AKShare/东方财富财务摘要+新浪财报公告,公开,35858486322.26,3865590208.06,3854476238.55,8573227548.05,16.954424932154,4.3859861029249694e-09,0.0761,0.07129977,0.2291563533740226,0.7045331436575657,0.27620294,0.0322169999999999,-1286.4073,0.6323,189.4737,46.05,4.51,31.55,9.52439978919646e-11,未审计,1.0,0.0,0.0144001851378839,0.014371,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.306124,0.1142
601888,2023-09-30,2023-10-27,2023-09-30,2023-10-27,AKShare/东方财富财务摘要+新浪财报公告,公开,50837011108.69,5206229345.02,5191150357.25,13442904588.11,13442904588.11,2.58208,0.1023,0.09522049,0.1310079976621487,0.2016412315896441,0.26314158,0.032791,-1029.6536,0.7303,197.5995,33.32,3.63,22.42,0.0774934199616152,未审计,1.0,0.0,0.0140962890741576,0.019689,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.317466,0.106674
601888,2022-12-31,2024-03-28,2022-12-31,2024-03-28,AKShare/东方财富财务摘要+新浪财报公告,公开,54432851387.25,5030381552.61,4901601443.3,-3415245341.32,-162.91774018582402,-3.238675605060109e-08,0.1394999999999999,0.11547288,0.0384167263358274,0.0857717579486223,0.2869303,0.033053,3557.9068,0.8508,220.0355,26.2,3.34,16.16,-1.2361357271221791e-09,是,1.0,0.0,0.0151948911625229,0.011343,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.283854,0.113681
601888,2024-03-31,2024-04-24,2024-03-31,2024-04-24,AKShare/东方财富财务摘要+新浪财报公告,公开,18807168696.39,2306454931.34,2299091838.1,5301855586.86,5301855586.86,2.298703,0.0419,0.03936432,0.0122327009167384,-0.0673456204937196,0.2321262899999999,0.031424,-2228.6507,0.8511,138.6749,22.33,2.79,11.12,0.1029423784500831,未审计,1.0,0.0,0.0133464661680621,0.012548,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.333121,0.129473
601888,2024-06-30,2024-08-31,2024-06-30,2024-08-31,AKShare/东方财富财务摘要+新浪财报公告,公开,31264998401.66,3282896475.77,3237700262.0,4309149718.53,39.847758590185,1.213798817120444e-08,0.0596999999999999,0.05712181,-0.0416944772402846,-0.1496072910477757,0.21507281,0.034964,-861.9331,0.9244,173.5442,20.5,2.24,10.27,5.92096983961192e-10,未审计,1.0,0.0,0.0138166674773865,0.010167,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.335327,0.116648
601888,2024-09-30,2024-10-31,2024-09-30,2024-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,43020585432.7,3919296160.74,3872748093.89,5103650006.6,5103650006.6,1.302185,0.0723,0.06842133,-0.045680776287418,-0.2271157780744508,0.20674137,0.034996,-731.7237,0.7235,186.4898,26.79,2.7,14.52,0.0486071422454942,未审计,1.0,0.0,0.0137173635632969,0.010703,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.331234,0.100207
601888,2023-12-31,2025-03-29,2023-12-31,2025-03-29,AKShare/东方财富财务摘要+新浪财报公告,公开,67540104550.94,6713686688.57,6651956177.67,15126419298.22,39.358394235198,5.862411527515182e-09,0.1311999999999999,0.12232025,0.0869211252325645,0.0368797784540499,0.24962494,0.03198,-895.1143,0.7733,191.469,30.0,2.36,19.89,1.9541371758383943e-10,是,1.0,0.0,0.0138972187622146,0.015684,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.318197,0.107581
601888,2025-03-31,2025-04-30,2025-03-31,2025-04-30,AKShare/东方财富财务摘要+新浪财报公告,公开,16746050116.23,1937854243.4,1935678057.03,4796979888.31,4796979888.31,2.475407,0.0346,0.03231558,-0.0007202336167877,-0.0887975427689445,0.21801984,0.040187,-1141.1102,0.9031,132.7042,30.54,2.37,13.61,0.0810546167499464,未审计,1.0,0.0,0.0130747011124873,0.013634,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.32975,0.122776
601888,2025-06-30,2025-08-27,2025-06-30,2025-08-27,AKShare/东方财富财务摘要+新浪财报公告,公开,28150749967.59,2599752928.09,2595329581.02,2607120734.25,28.312796923992003,1.0890572184024041e-08,0.0465,0.04455371,0.0059915539689192,-0.1290023354233688,0.18607373,0.038615,-631.9442,0.5421,162.7928,38.75,2.44,19.54,2.810470241038462e-10,未审计,1.0,0.0,0.0134747570426257,0.013718,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.327662,0.103229
601888,2025-09-30,2025-10-31,2025-09-30,2025-10-31,AKShare/东方财富财务摘要+新浪财报公告,公开,39862118945.61,3051959512.37,3036301142.36,3387993629.01,3387993629.01,1.110104,0.055,0.05262622,0.0041967747712601,-0.1282546192376585,0.1833676,0.038433,-641.5197,0.533,173.5553,40.47,2.63,21.02,0.0274303034892559,未审计,1.0,0.0,0.0133434396091333,0.015272,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.325448,0.0869
601888,2024-12-31,2026-03-31,2024-12-31,2026-03-31,AKShare/东方财富财务摘要+新浪财报公告,公开,56473848287.07,4267111672.66,4144166725.42,7939327277.01,38.362142347452,8.990189451390217e-09,0.0788,0.07482296,-0.0585326334781386,-0.2424811957150697,0.2007862799999999,0.033662,-566.0306,0.6548,180.09,41.62,2.68,22.36,2.1600647408433968e-10,是,1.0,0.0,0.0134976533858019,0.01192,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.0,0.320307,0.086093
601888,2026-03-31,2026-04-30,2026-03-31,2026-04-30,AKShare/东方财富财务摘要+新浪财报公告,公开,16906021992.25,2348297359.76,2337473944.03,3890593863.77,3890593863.77,1.656772,0.0416,0.0375362999999999,-0.0663037657937579,0.0060389409747814,0.2554397,0.033613,-1532.3148,0.6355,125.1043,34.12,2.35,22.48,0.0485572167175277,未审计,1.0,0.0,0.0264244177911965,0.034334,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.001585,0.33633,0.140187
601898,2020-03-31,2020-04-29,2020-03-31,2020-04-29,AKShare/东方财富财务摘要+新浪财报公告,公开,27520485000.0,648488000.0,625328000.0,4596433000.0,4596433000.0,7.083518,0.66,0.981296,0.1549227205184249,-0.1700637368020148,0.5716659700000001,0.1358869999999999,283.4084,24.2673,37.1916,9.1,0.53,39.61,0.7788926355962292,未审计,2.0,0.0,5.103253694140416e-05,0.012909,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.027613,0.287536,0.051163
601898,2020-06-30,2020-08-29,2020-06-30,2020-08-29,AKShare/东方财富财务摘要+新浪财报公告,公开,61393186000.0,2309554000.0,2214678000.0,9178260000.0,-3.4054208093279996,-1.4744928281945343e-09,0.0235,0.0244435499999999,0.1803752723481184,0.1210214348794096,0.5758469,0.1462689999999999,329.0789,23.5042,31.8725,11.57,0.56,19.74,-1.2744103960194764e-10,未审计,2.0,0.0,5.07874920357591e-05,0.008147,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.027556,0.280341,0.062532
601898,2020-09-30,2020-10-29,2020-09-30,2020-10-29,AKShare/东方财富财务摘要+新浪财报公告,公开,100244308000.0,4154393000.0,4022539000.0,19456904000.0,19456904000.0,4.683452,0.0421999999999999,0.03999744,0.1867460089653696,0.2130728275744478,0.57034029,0.1762709999999999,354.4667,21.6613,28.8779,12.69,0.54,14.38,0.36906642344984,未审计,2.0,0.0,4.98600840319434e-05,0.013697,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.027036,0.2705,0.065121
601898,2021-03-31,2021-04-23,2021-03-31,2021-04-23,AKShare/东方财富财务摘要+新浪财报公告,公开,46235922000.0,3516799000.0,3478859000.0,6129242000.0,6129242000.0,1.663004,0.0341,0.02307429,0.2122217111731565,0.3586895223640052,0.55402254,0.198138,709.5604,17.474,19.3586,16.01,0.94,24.87,0.1088598896412919,未审计,2.0,0.0,4.708843878288955e-05,0.010693,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.024899,0.18743,0.101955
601898,2021-06-30,2021-08-26,2021-06-30,2021-08-26,AKShare/东方财富财务摘要+新浪财报公告,公开,102179485000.0,7615078000.0,7539485000.0,20531952000.0,-1.486258526058,-1.951731191798692e-10,0.0718,0.04767866,0.2663329499135274,0.3989237831687899,0.55838769,0.207775,761.9344,14.117,17.3327,10.38,0.87,12.75,-1.8802805315979688e-11,未审计,2.0,0.0,4.5718381517894905e-05,0.006372,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.026782,0.181671,0.100931
601898,2021-09-30,2021-10-28,2021-09-30,2021-10-28,AKShare/东方财富财务摘要+新浪财报公告,公开,167571903000.0,11920746000.0,11793529000.0,32604133000.0,32604133000.0,2.71706,0.1105,0.07340355,0.2951259983992502,0.4196671546487069,0.5553143500000001,0.1971569999999999,800.0449,14.2113,16.0104,9.46,0.98,9.4,0.2891199667456712,未审计,2.0,0.0,4.356447420812349e-05,0.009823,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.025763,0.179248,0.097809
601898,2020-12-31,2022-03-25,2020-12-31,2022-03-25,AKShare/东方财富财务摘要+新浪财报公告,公开,140964681000.0,5907091000.0,5747957000.0,22632367000.0,-4.823206292904,-8.16511256201064e-10,0.059,0.05451174,0.2003150735375889,0.4055455494654802,0.56031348,0.181033,372.0957,18.5889,26.2156,6.71,0.79,9.59,-1.2168573117750582e-10,是,2.0,0.0,4.867374719282923e-05,0.00574,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.025849,0.174008,0.063342
601898,2022-03-31,2022-04-28,2022-03-31,2022-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,61729684000.0,6792681000.0,6775438000.0,9969791000.0,9969791000.0,1.467725,0.0576,0.03607822,0.2783027022710123,0.6422667608913053,0.54702012,0.1641379999999999,1312.2363,14.4895,15.6435,9.81,1.15,13.03,0.1496152377946927,未审计,2.0,0.0,3.973440982322387e-05,0.011505,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.023662,0.240321,0.152454
601898,2022-06-30,2022-08-26,2022-06-30,2022-08-26,AKShare/东方财富财务摘要+新浪财报公告,公开,118038729000.0,13376243000.0,13313762000.0,20122182000.0,12.512227546377,9.354067166974314e-10,0.1101,0.07293876,0.2458430622553149,0.5261216383417802,0.52248334,0.13742,1261.9223,12.5526,17.6656,7.24,0.99,7.42,1.29199822748264e-10,未审计,2.0,0.0,3.825627159508053e-05,0.007029,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.03161,0.2626,0.156389
601898,2022-09-30,2022-10-27,2022-09-30,2022-10-27,AKShare/东方财富财务摘要+新浪财报公告,公开,175344940000.0,19327686000.0,19231860000.0,37817926000.0,37817926000.0,1.956618,0.1571,0.10410195,0.2298804962692053,0.5112262148753393,0.51035839,0.116498,1275.0968,11.7965,18.0242,6.78,1.03,5.78,0.2885945680067657,未审计,2.0,0.0,3.619775432916128e-05,0.009089,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.030034,0.25776,0.152779
601898,2021-12-31,2023-03-24,2021-12-31,2023-03-24,AKShare/东方财富财务摘要+新浪财报公告,公开,239828439000.0,13739271000.0,13075514000.0,48096562000.0,-0.52108369754,-3.792658995808438e-11,0.1271,0.08508024,0.3205684554457455,0.5604372005256704,0.55739593,0.187863,746.8833,11.516,14.5102,5.67,0.9,6.14,-6.6889929379337535e-12,是,2.0,0.0,4.252426348573247e-05,0.006934,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.025603,0.177611,0.081262
601898,2023-03-31,2023-04-28,2023-03-31,2023-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,59158383000.0,7155268000.0,7132977000.0,11098196000.0,11098196000.0,1.551052,0.0532,0.03605449,0.2905853684632737,1.2510629988474204,0.49937952,0.121999,1720.609,14.7752,19.0178,6.42,0.86,9.73,0.2415969556600936,未审计,2.0,0.0,3.487998630301235e-05,0.010111,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.029353,0.258308,0.159285
601898,2023-06-30,2023-08-25,2023-06-30,2023-08-25,AKShare/东方财富财务摘要+新浪财报公告,公开,109356726000.0,11834895000.0,11751123000.0,17035311000.0,5.88661662948,4.973949181196792e-10,0.0863,0.06211227,0.2122023156058019,0.7441731375443164,0.4988250099999999,0.124708,1380.031,15.0536,21.1899,5.84,0.79,6.89,8.517036269172586e-11,未审计,2.0,0.0,3.494780573360341e-05,0.007865,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.029738,0.24452,0.143137
601898,2023-09-30,2023-10-26,2023-09-30,2023-10-26,AKShare/东方财富财务摘要+新浪财报公告,公开,156208514000.0,16688039000.0,16568708000.0,28355172000.0,28355172000.0,1.699131,0.1217,0.08809231,0.1593511387628008,0.6029850066644018,0.47783008,0.13177,1316.291,15.3853,21.7647,6.92,0.84,6.33,0.2455392277122845,未审计,2.0,0.0,3.370627558109087e-05,0.009179,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.028692,0.242867,0.139294
601898,2022-12-31,2024-03-21,2022-12-31,2024-03-21,AKShare/东方财富财务摘要+新浪财报公告,公开,220576859000.0,18259055000.0,18112307000.0,43634064000.0,21.27303091122,1.165067464401635e-09,0.1489,0.10358025,0.1947626091855157,0.5018769572913511,0.51468972,0.116158,982.4357,12.8814,19.1187,9.84,1.07,7.2,1.18401165081467e-10,是,2.0,0.0,3.683519042773279e-05,0.007307,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.031229,0.251246,0.115148
601898,2024-03-31,2024-04-25,2024-03-31,2024-04-25,AKShare/东方财富财务摘要+新浪财报公告,公开,45394500000.0,4969520000.0,4892218000.0,3405180000.0,3405180000.0,0.685213,0.0338,0.02551036,-0.0061033239521103,0.1203567234104916,0.46148923,0.1280649999999999,1429.9582,17.719,24.1929,8.82,1.02,12.39,0.0776885554202363,未审计,2.0,0.0,3.211489624600247e-05,0.005657,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.031439,0.270498,0.14601
601898,2024-06-30,2024-08-24,2024-06-30,2024-08-24,AKShare/东方财富财务摘要+新浪财报公告,公开,92983870000.0,9787792000.0,9655992000.0,14890089000.0,7.396345298008,7.556704615308539e-10,0.0655,0.05066933,-0.0309460204291132,0.0859714434477443,0.4797305999999999,0.131056,1411.1072,15.442,22.6489,9.83,1.17,9.74,7.687390249550905e-11,未审计,2.0,0.0,3.235923284279594e-05,0.005728,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.033269,0.260195,0.137669
601898,2024-09-30,2024-10-24,2024-09-30,2024-10-24,AKShare/东方财富财务摘要+新浪财报公告,公开,140412180000.0,14614069000.0,14425130000.0,25756764000.0,25756764000.0,1.762463,0.0994999999999999,0.07585014,-0.0572399006735151,0.0694454870648686,0.4707621,0.124024,1404.7324,15.4568,22.6996,10.59,1.26,8.92,0.1664271534288444,未审计,2.0,0.0,3.18769784199877e-05,0.007273,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.03271,0.251809,0.135444
601898,2023-12-31,2025-03-22,2023-12-31,2025-03-22,AKShare/东方财富财务摘要+新浪财报公告,公开,192968833000.0,19534049000.0,19363619000.0,42965340000.0,16.1913557624,8.2887862943315e-10,0.1421,0.10331749,0.110347585496457,0.4990783755199157,0.47680849,0.121277,1203.4912,14.3242,22.5132,7.77,0.91,6.29,1.0667678628483274e-10,是,2.0,0.0,3.328552760523797e-05,0.005244,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.032219,0.250683,0.133436
601898,2025-03-31,2025-04-26,2025-03-31,2025-04-26,AKShare/东方财富财务摘要+新浪财报公告,公开,38391490000.0,3970887000.0,3942074000.0,358933000.0,358933000.0,0.09456,0.0258,0.02063494,-0.1464146134761248,-0.1651743217231044,0.44795959,0.10586,1279.4836,21.2379,23.5732,7.2,0.92,16.15,0.0125543249041223,未审计,2.0,0.0,3.098605874369001e-05,0.006464,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.034505,0.246308,0.127087
601898,2025-06-30,2025-08-23,2025-06-30,2025-08-23,AKShare/东方财富财务摘要+新浪财报公告,公开,74435996000.0,7704701000.0,7653249000.0,7665547000.0,9.351169761738,1.2136966459487523e-09,0.0495,0.04007123,-0.1424630811470587,-0.1685266165798001,0.45020733,0.096441,1255.1232,21.3364,23.9939,8.71,1.02,11.54,1.3934519471283036e-10,未审计,2.0,0.0,3.100051075940138e-05,0.005463,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.034389,0.246198,0.126552
601898,2025-09-30,2025-10-28,2025-09-30,2025-10-28,AKShare/东方财富财务摘要+新浪财报公告,公开,110584315000.0,12484630000.0,12389323000.0,21110314000.0,21110314000.0,1.690904,0.0807,0.06360148,-0.142435558768927,-0.1363414126723633,0.4581853199999999,0.0935619999999999,1346.9309,20.8112,24.8791,10.57,1.17,10.49,0.1599720204231808,未审计,2.0,0.0,3.061308776524701e-05,0.005319,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.034326,0.25945,0.137479
601898,2024-12-31,2026-03-28,2024-12-31,2026-03-28,AKShare/东方财富财务摘要+新浪财报公告,公开,189396004000.0,19285785000.0,19102472000.0,34143372000.0,26.209709510348,1.359016991548334e-09,0.1298,0.09977158,-0.0756778146127732,0.1346892330626619,0.46294632,0.1127089999999999,1422.239,14.7486,20.8471,14.3,1.56,10.53,9.50361532551283e-11,是,2.0,0.0,3.163349848768324e-05,0.005334,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.035476,0.248601,0.13156
601898,2026-03-31,2026-04-28,2026-03-31,2026-04-28,AKShare/东方财富财务摘要+新浪财报公告,公开,34188624000.0,3844352000.0,3847661000.0,5747394000.0,5747394000.0,1.495022,0.0237,0.01834883,-0.1670445468742794,-0.1859670346911079,0.45310208,0.116185,1410.7604,21.5998,24.3962,12.3,1.37,21.17,0.121546571406065,未审计,2.0,0.0,2.97183429393904e-05,0.00639,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.030432,0.255111,0.130539
601899,2020-03-31,2020-04-29,2020-03-31,2020-04-29,AKShare/东方财富财务摘要+新浪财报公告,公开,36161856238.0,1040010519.0,650433758.0,2326033155.0,2326033155.0,2.236547,0.0229,0.01658442,0.2512944037054867,0.196136339840065,0.5806022,0.122901,546.3741,2.1618,42.8735,24.23,2.25,44.44,0.0923048997092976,未审计,26.0,0.0,0.0053626992722071,0.005312,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.050102,0.108539,0.036668
601899,2020-06-30,2020-08-22,2020-06-30,2020-08-22,AKShare/东方财富财务摘要+新浪财报公告,公开,83142262114.0,2421386475.0,2419834130.0,6475077168.0,0.966600248075,3.9919288310842656e-10,0.0541,0.03622314,0.3036839629051058,0.4043420980406489,0.60304764,0.112397,545.9533,2.1059,38.3885,37.07,3.69,33.97,1.0768623768773307e-11,未审计,26.0,0.0,0.0052829054943924,0.007336,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.051947,0.109764,0.037177
601899,2020-09-30,2020-10-20,2020-09-30,2020-10-20,AKShare/东方财富财务摘要+新浪财报公告,公开,130433510854.0,4572349849.0,4665883025.0,9904944976.0,9904944976.0,2.16627,0.0967,0.05905092,0.2815009520740128,0.4214160874805726,0.59537774,0.166308,619.5068,2.1014,39.315,34.47,3.69,28.56,0.062845086922781,未审计,26.0,0.0,0.0149162483418593,0.004687,历史财务快照，估值与治理字段待补,实际披露日缺失的报告期不得进入严格历史评分,0,0.048007,0.114809,0.044444
